Date,BTC,ETH,USDT,DOT,XRP,ADA,LINK,LTC,BCH,BNB
2018-09-06,6529.17,230.215,1.00091,0.0,0.30271,0.0886659,0.27239,57.4862,519.162,10.2842,
2018-09-07,6467.07,217.203,1.00636,0.0,0.291435,0.083983,0.260662,56.1978,501.569,10.0373,
2018-09-08,6225.98,197.951,1.00428,0.0,0.279333,0.0782347,0.241907,53.2446,475.285,9.52008,
2018-09-09,6300.86,196.924,1.00498,0.0,0.27868,0.076643,0.239741,54.9242,481.185,9.51263,
2018-09-10,6329.7,197.079,1.00128,0.0,0.270321,0.0735079,0.247807,54.5958,465.587,9.52487,
2018-09-11,6321.2,185.066,1.00454,0.0,0.26371,0.0705131,0.260429,52.3673,440.835,9.37396,
2018-09-12,6351.8,183.331,1.00125,0.0,0.270087,0.0667446,0.253495,51.6566,432.848,9.21443,
2018-09-13,6517.31,211.354,1.00635,0.0,0.280583,0.0698287,0.271776,54.5364,464.437,9.60406,
2018-09-14,6512.71,211.749,1.00236,0.0,0.277159,0.0682482,0.268898,56.5765,449.503,9.93005,
2018-09-15,6543.2,223.074,1.00086,0.0,0.282008,0.0693218,0.269288,56.7131,450.684,10.1103,
2018-09-16,6517.18,220.589,1.00096,0.0,0.281166,0.0699625,0.273865,56.9727,449.16,9.93602,
2018-09-17,6281.2,197.875,1.00411,0.0,0.272251,0.063899,0.268721,52.5405,420.452,9.40526,
2018-09-18,6371.3,209.975,1.00225,0.0,0.32186,0.0694304,0.291212,54.0972,435.679,9.54406,
2018-09-19,6398.54,209.969,1.00069,0.0,0.326053,0.0723501,0.329173,54.3345,429.227,9.61909,
2018-09-20,6519.67,224.591,1.00154,0.0,0.449918,0.0814934,0.358403,56.6344,455.743,10.0745,
2018-09-21,6734.95,246.584,0.994428,0.0,0.561462,0.0876057,0.353303,60.7228,499.039,10.4108,
2018-09-22,6721.98,240.48,1.00092,0.0,0.570798,0.0831925,0.33786,60.4366,487.83,10.245,
2018-09-23,6710.63,244.33,0.999512,0.0,0.570689,0.0897535,0.343609,61.3664,488.647,10.2806,
2018-09-24,6595.41,228.73,1.00063,0.0,0.494712,0.0827536,0.334657,57.9691,463.09,10.0359,
2018-09-25,6446.47,218.505,1.00044,0.0,0.526941,0.0810275,0.326493,57.5376,445.226,9.78316,
2018-09-26,6495.0,215.847,1.00213,0.0,0.516308,0.079476,0.348924,57.3955,515.934,9.73663,
2018-09-27,6676.75,228.494,0.997107,0.0,0.541381,0.0860014,0.34559,62.9794,564.41,10.0312,
2018-09-28,6644.13,222.402,1.00142,0.0,0.539112,0.0840315,0.334983,61.8951,539.863,9.96934,
2018-09-29,6601.96,231.635,0.999602,0.0,0.571228,0.0846059,0.329202,61.6069,536.912,9.99914,
2018-09-30,6625.56,232.848,1.00036,0.0,0.581572,0.0851952,0.331898,61.1419,529.925,10.0178,
2018-10-01,6589.62,230.768,0.997925,0.0,0.576461,0.0844693,0.325232,60.2081,530.914,9.94366,
2018-10-02,6556.1,227.181,0.999741,0.0,0.520837,0.0825253,0.321105,59.7054,533.265,10.3568,
2018-10-03,6502.59,220.489,0.998569,0.0,0.528162,0.0807887,0.310338,57.4775,514.525,10.2712,
2018-10-04,6576.69,222.218,0.996185,0.0,0.526606,0.0813041,0.32094,58.2795,513.03,10.2556,
2018-10-05,6622.48,227.601,0.995778,0.0,0.519026,0.0829908,0.356504,58.7662,520.633,10.6362,
2018-10-06,6588.31,225.12,0.997177,0.0,0.488082,0.081303,0.338098,57.8441,508.624,10.3721,
2018-10-07,6602.95,226.119,0.996617,0.0,0.482039,0.0846583,0.337637,58.1603,517.468,10.519,
2018-10-08,6652.23,229.255,0.995814,0.0,0.489751,0.0866072,0.343585,59.4126,528.975,10.5066,
2018-10-09,6642.64,227.982,0.996779,0.0,0.479857,0.0863568,0.339712,58.7133,517.79,10.3849,
2018-10-10,6585.53,225.769,0.993502,0.0,0.462387,0.0846785,0.347861,57.9818,512.924,10.328,
2018-10-11,6256.24,189.499,0.993026,0.0,0.38313,0.0709393,0.303201,51.233,433.037,9.30132,
2018-10-12,6274.58,196.727,0.994102,0.0,0.419115,0.0732139,0.311278,53.5517,443.229,9.52894,
2018-10-13,6285.99,199.841,0.988046,0.0,0.418878,0.0731026,0.318843,53.4518,448.41,9.54036,
2018-10-14,6290.93,195.715,0.98957,0.0,0.403286,0.0712929,0.325284,52.1874,439.234,9.49674,
2018-10-15,6596.54,209.704,0.980138,0.0,0.447316,0.0747888,0.339638,54.8796,459.381,10.3161,
2018-10-16,6596.11,210.12,0.975152,0.0,0.470253,0.0758138,0.358845,54.0682,458.012,10.0109,
2018-10-17,6544.43,207.083,0.971225,0.0,0.468197,0.0774084,0.376968,53.6721,448.793,9.90447,
2018-10-18,6476.71,203.352,0.980858,0.0,0.457725,0.0751312,0.376913,52.5269,438.425,9.71658,
2018-10-19,6465.41,203.727,0.987712,0.0,0.454178,0.0758364,0.361977,53.0201,440.846,9.76675,
2018-10-20,6489.19,205.43,0.983831,0.0,0.459151,0.0763418,0.370766,53.3628,447.445,9.75463,
2018-10-21,6482.35,205.142,0.983548,0.0,0.456694,0.0758732,0.371791,52.9158,447.851,9.7433,
2018-10-22,6487.16,204.044,0.983998,0.0,0.453109,0.0757761,0.390431,52.2039,447.211,9.72685,
2018-10-23,6475.74,204.336,0.987962,0.0,0.462058,0.0747431,0.437883,52.5413,442.655,9.80308,
2018-10-24,6495.84,203.852,0.988612,0.0,0.457237,0.0743207,0.412075,52.515,442.446,9.74532,
2018-10-25,6476.29,202.719,0.988791,0.0,0.458052,0.0738592,0.437743,52.2346,440.229,9.69228,
2018-10-26,6474.75,203.329,0.989789,0.0,0.459288,0.0737127,0.432123,52.0989,438.74,9.70268,
2018-10-27,6480.38,204.21,0.993097,0.0,0.456348,0.0728858,0.444364,51.932,437.527,9.65445,
2018-10-28,6486.39,205.366,0.998453,0.0,0.462406,0.0731664,0.440448,51.9375,441.084,9.66679,
2018-10-29,6332.63,197.247,0.996859,0.0,0.441514,0.0696269,0.418148,49.0714,417.571,9.40262,
2018-10-30,6334.27,197.556,0.996671,0.0,0.444759,0.0696473,0.45041,49.2391,421.934,9.38704,
2018-10-31,6317.61,197.381,0.988122,0.0,0.448382,0.0697047,0.506044,49.4415,422.859,9.36496,
2018-11-01,6377.78,198.872,0.99172,0.0,0.455722,0.0708674,0.514022,50.2719,424.09,9.54922,
2018-11-02,6388.44,200.635,0.993501,0.0,0.458685,0.0725838,0.500783,51.3307,462.01,9.57308,
2018-11-03,6361.26,200.186,0.999433,0.0,0.455667,0.0714788,0.543031,50.9734,477.994,9.53021,
2018-11-04,6376.13,207.486,0.988708,0.0,0.462691,0.0762293,0.503996,53.6125,560.183,9.62754,
2018-11-05,6419.66,209.091,0.993176,0.0,0.497412,0.0761483,0.481368,53.5463,558.466,9.67251,
2018-11-06,6461.01,218.452,0.992796,0.0,0.54908,0.0809524,0.484115,55.9451,628.507,9.78081,
2018-11-07,6530.14,217.183,0.99327,0.0,0.535707,0.0785437,0.482141,54.1889,617.255,9.81693,
2018-11-08,6453.72,212.231,0.994333,0.0,0.493508,0.0764932,0.497974,52.3734,574.434,9.65095,
2018-11-09,6385.62,210.074,0.994832,0.0,0.500668,0.0742255,0.492477,51.896,544.419,9.5542,
2018-11-10,6409.22,212.533,0.99718,0.0,0.506698,0.0752206,0.521143,52.4018,556.499,9.55752,
2018-11-11,6411.27,211.34,0.990462,0.0,0.505913,0.0764809,0.509636,51.3649,533.341,9.466,
2018-11-12,6371.27,210.418,0.989148,0.0,0.517165,0.0760013,0.562799,50.6482,516.307,9.36122,
2018-11-13,6359.49,206.826,0.985118,0.0,0.510112,0.0736034,0.581442,49.6966,512.41,9.24841,
2018-11-14,5738.35,181.397,0.966644,0.0,0.474372,0.0648235,0.547843,43.6108,439.308,8.40701,
2018-11-15,5648.03,180.806,0.982022,0.0,0.481708,0.063543,0.541633,43.9483,421.32,8.18486,
2018-11-16,5575.55,175.177,0.987027,0.0,0.471609,0.0611513,0.512894,42.4589,388.82,7.88448,
2018-11-17,5554.33,174.001,0.985869,0.0,0.491654,0.0606745,0.48512,41.9289,387.749,7.7182,
2018-11-18,5623.54,177.067,0.992533,0.0,0.510473,0.0619158,0.524238,42.3279,386.252,7.99976,
2018-11-19,4871.49,149.175,0.98273,0.0,0.478166,0.0525815,0.41129,36.6411,336.955,6.63209,
2018-11-20,4451.87,130.339,0.968799,0.0,0.434726,0.0447768,0.341813,33.0442,223.702,5.76021,
2018-11-21,4602.17,136.701,0.987504,0.0,0.447651,0.0477799,0.367507,34.6706,235.951,6.19905,
2018-11-22,4365.94,126.706,0.998188,0.0,0.42608,0.0442547,0.342961,32.1951,211.468,5.75555,
2018-11-23,4347.11,123.296,0.98257,0.0,0.407428,0.0434122,0.329343,32.1597,207.426,5.55743,
2018-11-24,3880.76,113.494,0.980224,0.0,0.375336,0.0384576,0.284568,29.2177,180.689,5.11528,
2018-11-25,4009.97,116.45,0.980969,0.0,0.374551,0.0377253,0.259428,30.8922,184.584,5.18058,
2018-11-26,3779.13,108.335,0.977243,0.0,0.355451,0.035806,0.283866,29.411,182.043,4.92645,
2018-11-27,3820.72,110.01,0.98426,0.0,0.360163,0.0364611,0.287584,31.0688,179.063,4.91305,
2018-11-28,4257.42,122.438,0.998622,0.0,0.390557,0.0420206,0.33146,34.6266,190.072,5.33696,
2018-11-29,4278.84645524,117.542645204,0.997377100811,0.0,0.379562316367,0.041865748477,0.34478200997,33.7974470501,180.983424711,5.34663295355,
2018-11-30,4017.26845712,113.171421096,0.991822591933,0.0,0.362454862996,0.0389159707075,0.322241746476,32.064762816,173.066890871,5.07857246152,
2018-12-01,4214.67193177,118.635558644,1.00105228277,0.0,0.372905541219,0.0414684663383,0.33269225277,34.3407361247,172.123306545,5.28872333053,
2018-12-02,4139.8780641,116.388899329,0.998371663389,0.0,0.367627228356,0.0416718582802,0.31565722113,33.7131504014,172.11340802,5.25041686947,
2018-12-03,3894.1309069,108.925017829,0.996593812935,0.0,0.34875439279,0.0386709991952,0.288481740048,31.0728012801,159.818255928,5.10925145338,
2018-12-04,3956.89386975,110.214189589,1.00003100157,0.0,0.352231310037,0.0376993513615,0.287811704225,31.186124121,149.658973213,5.8807909462,
2018-12-05,3753.99482663,102.475555559,0.992965843432,0.0,0.338242000588,0.0342512942325,0.256612559562,29.2952391188,130.541052469,5.98427768662,
2018-12-06,3521.10172384,91.7610561566,0.998296020778,0.0,0.310936400165,0.0307977292407,0.222731574828,26.9436599533,107.59273784,4.95168665737,
2018-12-07,3419.93720035,93.2945640148,1.00143121687,0.0,0.301997458829,0.0298637700576,0.216467937935,25.27258518,106.852494953,4.52864988519,
2018-12-08,3476.11471452,92.1596396877,1.0199754506,0.0,0.307269204349,0.0306781611709,0.228282839747,24.864018022,104.047598253,4.70041838803,
2018-12-09,3614.23427278,95.1420594843,1.01550212572,0.0,0.313370052113,0.0316925858832,0.23979077229,25.9470229826,109.617948633,4.85910449322,
2018-12-10,3502.65599577,91.6856567551,1.01660428942,0.0,0.303765720329,0.030202840015,0.21907202523,24.6177997917,107.314189131,4.71226331769,
2018-12-11,3424.58807495,88.9453032129,1.00979401561,0.0,0.301345276957,0.0295507843816,0.223391103289,23.8023843229,102.072950015,4.94069751557,
2018-12-12,3486.95014412,90.5933019065,1.00975613359,0.0,0.307323163634,0.0306088159085,0.226759005222,24.4938298887,102.59216028,5.02313653111,
2018-12-13,3313.67725772,86.5393148885,1.00337785317,0.0,0.30002587784,0.0291902434604,0.205695911914,23.6688622197,90.302278335,4.65070359908,
2018-12-14,3242.48476281,84.30829593,1.00219721906,0.0,0.288790418634,0.0283580105229,0.202931857061,23.4643296358,80.3707530615,4.53335714533,
2018-12-15,3236.76164502,84.4408095289,1.00498943472,0.0,0.285883142737,0.0282735624379,0.203356718746,23.7824235188,77.3657779544,4.56301153687,
2018-12-16,3252.83902595,85.2620969271,1.00633612869,0.0,0.287928782812,0.0291031969046,0.206881600449,25.5972102848,81.6390107943,4.64525791998,
2018-12-17,3545.86476058,95.1338271163,1.00994085149,0.0,0.328452991522,0.0328240900223,0.233421576126,29.2688895996,90.3450726765,5.11001701304,
2018-12-18,3696.05912776,101.112455798,1.01286790287,0.0,0.350161953761,0.0347350084606,0.270225230407,30.1421559936,105.200765725,5.60027018756,
2018-12-19,3745.95076478,101.268575225,1.02236230264,0.0,0.35195557194,0.0345450826591,0.296345606793,29.6827863047,128.44801118,5.49190106061,
2018-12-20,4134.44120304,116.21687011,1.01941720449,0.0,0.378198521114,0.0394007246988,0.338506048816,32.8168731147,194.230971633,5.79225715442,
2018-12-21,3896.54371704,109.496233553,1.01550637863,0.0,0.358570170014,0.0407962797677,0.298483262281,30.7966175478,194.295604268,5.56714418448,
2018-12-22,4014.18251388,116.759499161,1.02080574057,0.0,0.3623082678,0.0420090496815,0.311305924056,31.8559116744,196.668576564,5.93057795868,
2018-12-23,3998.98034184,130.765259805,1.01595495081,0.0,0.371270477282,0.0442302883993,0.313261455863,33.4596745498,197.662818055,6.05900764121,
2018-12-24,4078.59919478,140.23800256,1.01577676436,0.0,0.406798680407,0.0457164105168,0.307952486311,33.1966670019,182.259668623,6.14492442509,
2018-12-25,3815.49060966,129.84435176,1.01904987901,0.0,0.380871686628,0.0415112443398,0.317662240943,31.1343275086,170.909347319,5.54757512943,
2018-12-26,3857.29751969,131.865627374,1.0195496922,0.0,0.378692619131,0.0411984275473,0.307583407748,30.9859004752,175.510304934,5.71310539017,
2018-12-27,3654.83353854,116.575910514,1.024173907,0.0,0.341162009252,0.0369440798829,0.275171072138,28.294507801,150.127578414,5.27544999898,
2018-12-28,3923.91859424,137.647013306,1.02316044392,0.0,0.376851915823,0.0418616005271,0.29837939009,32.5108301538,173.998970772,6.01182795954,
2018-12-29,3820.40868219,138.018334779,1.03147260814,0.0,0.367251841116,0.0415084812658,0.299969849477,31.5650017506,165.059644615,5.83233993076,
2018-12-30,3865.95257679,139.859452892,1.01908587053,0.0,0.369581215684,0.0432797244131,0.298643357435,31.9765157969,163.622124959,5.99571069708,
2018-12-31,3742.70033544,133.368263445,1.01372190527,0.0,0.352706489673,0.0410629421554,0.289444449882,30.4682232337,151.045693919,6.16473187095,
2019-01-01,3843.51996727,140.819413158,1.01833453303,0.0,0.364770615691,0.0425467913457,0.299371000824,31.9799304433,164.854604888,6.0752726027,
2019-01-02,3943.40933686,155.047677215,1.02401245706,0.0,0.375242589471,0.0452584941258,0.316488833681,33.4336823045,171.827373549,6.18861341746,
2019-01-03,3836.74131867,149.135003379,1.01947289052,0.0,0.360223759991,0.0426815942771,0.365974304636,32.0266994981,162.049929105,5.90353459317,
2019-01-04,3857.71761887,154.58194227,1.01719985319,0.0,0.356747439105,0.0438117984484,0.437175390788,32.4041682153,161.395632375,6.06513773014,
2019-01-05,3845.19446017,155.638589483,1.01848893926,0.0,0.355275051354,0.0447013732079,0.395948252783,34.9368661092,160.401214791,6.06554262323,
2019-01-06,4076.63268458,157.746199308,1.02357768302,0.0,0.368395475856,0.0492606358762,0.397010182379,39.298854416,166.841184721,6.39597902717,
2019-01-07,4025.24828708,151.699213451,1.01398678726,0.0,0.364346651564,0.0479959198472,0.376474143284,37.8062757103,161.243977146,6.29141103814,
2019-01-08,4030.84799935,150.359633438,1.01935014634,0.0,0.365314871985,0.0485251669257,0.424198422872,39.479717329,161.912625089,6.64005396727,
2019-01-09,4035.29636921,150.80311047,1.01682963606,0.0,0.370890217109,0.0521693803533,0.401804968426,38.9855342907,160.084744291,6.64154965037,
2019-01-10,3678.92468128,128.625185944,1.02345974171,0.0,0.33265164228,0.0445292365797,0.354603780319,33.8660078714,134.966793486,5.91591906794,
2019-01-11,3687.3654818,127.548324868,1.02331597964,0.0,0.332903927252,0.0441471890388,0.444193038996,32.3276289459,131.668572425,6.07534184389,
2019-01-12,3661.30098975,125.9665328,1.02088055295,0.0,0.328799771169,0.0437042897333,0.412244398828,32.3844279741,134.381157983,5.976964557,
2019-01-13,3552.95306759,116.89780148,1.02009070432,0.0,0.317862770216,0.0402408995018,0.444260572655,30.3328965099,126.349813132,5.56875681668,
2019-01-14,3706.05222041,129.068732601,1.02085600848,0.0,0.333766192339,0.0440585954382,0.485660068689,32.3582415857,133.979842584,6.15928230416,
2019-01-15,3630.67522467,122.032712316,1.02055754445,0.0,0.32717891655,0.0428101470887,0.518794662914,31.5070693419,128.480004225,5.919048321,
2019-01-16,3655.00688578,123.547061541,1.01852152852,0.0,0.329700945535,0.0447766572333,0.497373659823,31.8234165423,129.169335214,6.18601413867,
2019-01-17,3678.56397636,123.741921671,1.01749458953,0.0,0.329352742949,0.0453180534507,0.483011881103,31.8886501325,131.054534211,6.41783231166,
2019-01-18,3657.83943502,121.010265197,1.01725095328,0.0,0.324276795042,0.0443158612934,0.500731508034,31.3114866825,128.457493888,6.56303977669,
2019-01-19,3728.56836493,124.519021209,1.01678176452,0.0,0.331001291411,0.04575033577,0.49146990724,32.5507250949,130.204097056,6.6354494971,
2019-01-20,3601.0135915,119.474828958,1.01714631362,0.0,0.321176533788,0.0434768143023,0.490122567162,31.1764074868,123.886467697,6.49386930649,
2019-01-21,3576.03243928,117.157852232,1.01337550145,0.0,0.320789763087,0.0429370450345,0.503411581798,31.2128698331,122.829607064,6.55302494075,
2019-01-22,3604.57705248,118.747550914,1.00903636433,0.0,0.319490813442,0.0435775496006,0.540334699958,31.6844261788,128.440114484,6.52319902938,
2019-01-23,3585.12306636,117.452609248,1.00829657096,0.0,0.316492045756,0.0429001318514,0.509976027783,32.0019575094,132.320094177,6.54140187916,
2019-01-24,3600.86550122,117.362886414,1.00853971125,0.0,0.317597562112,0.043026527056,0.504242133718,32.7761089477,129.397344943,6.50579157114,
2019-01-25,3599.7658879,116.37834358,1.01052224467,0.0,0.317164604314,0.0426909043367,0.479549387295,32.9818122375,128.370457346,6.73732506267,
2019-01-26,3602.46043861,116.488738462,1.00926429185,0.0,0.314235150584,0.0426487364158,0.47214917483,33.1505255425,127.13966892,7.00656499892,
2019-01-27,3583.96576317,113.405291898,1.00871724568,0.0,0.309439234301,0.0411679273154,0.433748990588,32.5928362344,122.901103914,7.08819890567,
2019-01-28,3470.45054223,106.589976822,1.0088296671,0.0,0.294862848891,0.0387719646253,0.413490114693,31.1992583995,112.496064393,6.20618228338,
2019-01-29,3448.11702209,105.598213782,1.00943758469,0.0,0.289558152494,0.0382506048174,0.45523499992,31.0971112509,111.09045273,6.18167010192,
2019-01-30,3486.18175093,108.90753982,1.00718794982,0.0,0.320461144956,0.0396555578356,0.426928766389,31.930953992,118.381243182,6.17452869462,
2019-01-31,3457.79274724,107.061013064,1.00648965104,0.0,0.310035807003,0.0383740437046,0.387690354953,31.6521749716,114.810190603,6.26843577482,
2019-02-01,3487.94538683,107.609786895,1.0063091419,0.0,0.308517421293,0.0386783607626,0.419263468526,32.8270790163,116.556727549,6.56261739616,
2019-02-02,3521.06078726,110.430261898,1.00269951115,0.0,0.310912252203,0.039317466249,0.414927034577,34.394830048,121.790534619,6.89169474787,
2019-02-03,3464.01332586,107.492671458,1.00004663114,0.0,0.302352139189,0.0380292932285,0.396141862991,33.43925425,118.828150275,6.73816465952,
2019-02-04,3459.15414635,107.821603427,0.99982645874,0.0,0.300197885646,0.0378573198474,0.394451796319,34.1086281456,119.124774978,7.10050020434,
2019-02-05,3466.35743916,107.443520166,0.999532055392,0.0,0.299239194559,0.0378961694487,0.421776232937,34.2566462801,117.711293625,7.81981013894,
2019-02-06,3413.7677183,104.919289868,1.00100251533,0.0,0.290727320438,0.0366630665917,0.399619981684,32.9329880978,115.333638361,8.08617430909,
2019-02-07,3399.47164359,104.535298574,1.00107848907,0.0,0.291618044041,0.0363962583152,0.40147423891,33.2224178398,115.150206796,7.73032515428,
2019-02-08,3666.78035061,119.267748863,1.0019432715,0.0,0.31168312772,0.0407509644022,0.436518891377,43.4647202884,130.862208537,8.5755666602,
2019-02-09,3671.20370545,119.430883307,1.00029497832,0.0,0.311283902634,0.041058155741,0.46433419057,44.7902822885,128.641917582,8.8713571592,
2019-02-10,3690.18824383,124.806484949,1.00421701335,0.0,0.30990922458,0.0428296269776,0.452186140587,46.827406006,127.586722721,9.21153979976,
2019-02-11,3648.43062774,121.298395992,1.00316460822,0.0,0.302741438647,0.0417327395674,0.429450855114,43.1825392976,122.511876178,9.55180948691,
2019-02-12,3653.52864497,122.572291057,1.00397914615,0.0,0.305190432663,0.0417509490258,0.425395475395,43.9286406556,123.445572237,9.34178094678,
2019-02-13,3632.07060268,122.553602552,1.00396832848,0.0,0.304283927867,0.0411179697531,0.444044077411,41.9976438237,123.15240126,8.9410728093,
2019-02-14,3616.88097021,121.390203726,1.00648191285,0.0,0.301909272425,0.0405402445469,0.428376206185,41.6405491771,121.64990681,8.78204794899,
2019-02-15,3620.81075285,122.100387372,1.00344094798,0.0,0.301758531863,0.0405999488466,0.432968855529,42.6996698317,121.961527111,9.27383177721,
2019-02-16,3629.78749138,123.260213055,1.00326385276,0.0,0.301702932797,0.0410258137053,0.440510791116,43.5947622788,122.36091374,9.12925120508,
2019-02-17,3673.83629289,133.59888295,1.00095641191,0.0,0.303370208233,0.0414516969748,0.457499213087,43.9283692238,124.686042198,9.21604607693,
2019-02-18,3915.71447331,146.09837101,1.00545306103,0.0,0.321568094194,0.0456052642561,0.474333042057,48.0431761347,144.405945066,9.63443558498,
2019-02-19,3947.09440657,145.346183571,1.00761604164,0.0,0.323767893142,0.0461584414656,0.458156230521,47.8646781646,143.304782303,10.563078411,
2019-02-20,3999.82050882,149.554343958,1.00697836342,0.0,0.332879669096,0.0475512464202,0.466109742431,51.7859643752,148.05462176,10.9660561441,
2019-02-21,3954.1182433,146.130844289,1.00441771628,0.0,0.321291145278,0.0449692576357,0.445462670492,49.151597729,142.928169047,10.4928921904,
2019-02-22,4005.52660406,149.092454265,1.00853986404,0.0,0.321904170163,0.0461628507545,0.452029207229,49.8057342391,145.114941875,10.8371153347,
2019-02-23,4142.52692999,158.79542978,1.00852936438,0.0,0.332619527471,0.0485931806141,0.461888803947,51.6809280836,153.256163588,10.7818013375,
2019-02-24,3810.42743065,135.852653564,1.01204566754,0.0,0.301443388991,0.04245592845,0.410640393381,44.6785931231,130.267634234,10.113093318,
2019-02-25,3882.69629339,139.822855499,1.01505173519,0.0,0.328509770807,0.0440433972195,0.470638463639,46.2130671958,135.868449236,9.84201192597,
2019-02-26,3854.35793575,138.08968196,1.01084662549,0.0,0.319476710989,0.0433042264079,0.437432474503,45.4911299371,134.262750184,9.52159454139,
2019-02-27,3851.04747978,136.125954509,1.00904480816,0.0,0.313106356087,0.0432703905384,0.431478942881,45.5814256889,132.78727634,9.89913183818,
2019-02-28,3854.78528208,136.746252009,1.01006732189,0.0,0.315077554807,0.0431234431261,0.427420577979,46.237257137,132.186970127,10.3651777001,
2019-03-01,3859.58375221,136.443622783,1.00686757758,0.0,0.317311574572,0.0432794142418,0.431784968943,47.4872385184,132.961789269,11.3932168424,
2019-03-02,3864.41510673,134.206955299,1.01141607491,0.0,0.315125633161,0.0428384578122,0.427786768967,49.0153659415,132.538493542,11.8697440883,
2019-03-03,3847.17569934,132.249417118,1.01021966654,0.0,0.31255365079,0.0423116803252,0.424168710303,48.380320364,131.556302367,11.537902536,
2019-03-04,3761.55701842,127.774121264,1.01161680514,0.0,0.305133074143,0.0406020339158,0.407811036067,46.4320335075,125.122480494,11.545945117,
2019-03-05,3896.37502308,137.822384799,1.01115400103,0.0,0.316506542008,0.0432117476012,0.43299727215,53.1324583655,132.508771806,13.8119672349,
2019-03-06,3903.9425832,138.789354083,1.01058293951,0.0,0.317031050936,0.0428432338671,0.43182109939,55.7842773616,133.267961185,14.517945915,
2019-03-07,3911.4842891,138.03450239,1.00847496077,0.0,0.314766212238,0.0429440156917,0.455831911879,57.1890335432,132.15608703,15.1458856353,
2019-03-08,3901.13162355,135.127074998,1.00952507581,0.0,0.310087481187,0.042663690101,0.466202156148,56.0995478701,129.4702596,14.3669357209,
2019-03-09,3963.31374243,137.965335551,1.00597568809,0.0,0.313826242133,0.0467279076469,0.47745611912,58.0868919265,133.815566785,14.5658790278,
2019-03-10,3951.59982769,136.758683137,1.0088224863,0.0,0.313106971707,0.0456981920986,0.50176812384,57.1818638905,132.837814533,14.4944388063,
2019-03-11,3905.22731979,133.83403156,1.00877951334,0.0,0.311064682215,0.0476331955161,0.467489800266,55.4202146374,130.204945283,14.5144144893,
2019-03-12,3909.15620907,134.442888733,1.00659802495,0.0,0.310200934375,0.0473968530674,0.488551861623,56.9970550964,128.948241527,15.406131289,
2019-03-13,3906.71716859,133.263076226,1.01008315109,0.0,0.314097779755,0.0465895747109,0.48450991425,55.9331843325,128.933743936,15.1151244695,
2019-03-14,3924.369118,133.711599756,1.01070723657,0.0,0.312955240715,0.0480554981726,0.491097481404,56.5841836666,133.898122457,15.0511040047,
2019-03-15,3960.91118728,137.691783786,1.00980127879,0.0,0.315051756371,0.050077039223,0.490086779461,58.9892592824,143.993625216,15.0771024618,
2019-03-16,4048.72590374,142.398175801,1.0109606964,0.0,0.320468419794,0.0516206899232,0.48559896671,61.844752484,157.579791432,16.1190096135,
2019-03-17,4025.22897966,140.000549501,1.00921832832,0.0,0.317612258616,0.05020663247,0.483684815102,61.2437802555,156.078990507,15.7611456843,
2019-03-18,4032.50738522,139.374600609,1.01094653415,0.0,0.317440137936,0.0504520783892,0.480714048126,60.2648064825,162.494171316,15.6820117875,
2019-03-19,4071.19020004,140.519199188,1.01401028518,0.0,0.319281347891,0.0525937048961,0.485390721465,60.6155682346,162.427774328,15.6935949451,
2019-03-20,4087.47629856,140.68636173,1.01055683043,0.0,0.319610228644,0.0538912004304,0.486085922728,60.8465471051,160.532934498,15.2800234515,
2019-03-21,4029.32690706,136.636060704,1.01173630654,0.0,0.312717592016,0.0528997364425,0.461060795862,59.3783248641,154.766931735,14.5173932733,
2019-03-22,4023.96816173,137.181435033,1.00762244095,0.0,0.311541071856,0.0580624584189,0.466445765386,59.8240014006,158.340767068,15.2664236484,
2019-03-23,4035.82635079,138.239874551,1.00735192802,0.0,0.312359301908,0.0637806335697,0.463083528121,61.3486151925,167.410812958,15.2359948514,
2019-03-24,4022.1682822,136.986925231,1.0056376131,0.0,0.308991581337,0.0617036667907,0.456404937246,60.2238766743,165.936232666,17.285356778,
2019-03-25,3963.07065416,135.031027518,1.00755190722,0.0,0.30405547052,0.0590250275128,0.476395443212,59.4967372873,161.618149171,16.8410082686,
2019-03-26,3985.08080287,135.460352857,1.01033885932,0.0,0.305059564312,0.0623701078294,0.463600843949,59.3435287366,161.438043238,16.3356635336,
2019-03-27,4087.06622992,140.988157542,1.01225312751,0.0,0.312464664161,0.0675948006027,0.49987076768,62.2514288897,173.180576605,16.7813431862,
2019-03-28,4069.10714977,139.416477555,1.01085192597,0.0,0.30924646195,0.065827890893,0.503459360626,61.1704861142,169.454045121,16.8053304975,
2019-03-29,4098.37454059,142.497417117,0.998496222065,0.0,0.307928630682,0.0712888756259,0.499502088528,61.3016125981,170.449986908,16.5101405545,
2019-03-30,4106.66008466,142.092680619,1.00034864605,0.0,0.310631942538,0.0717393449672,0.494277774853,60.6219622335,168.58818932,16.9322129947,
2019-03-31,4105.40429618,141.514094106,1.00055889469,0.0,0.309228847987,0.0697461128168,0.507613137005,60.7553978572,168.937546241,17.4016701115,
2019-04-01,4158.18307045,141.830324349,1.00302596312,0.0,0.312746586517,0.0723296708073,0.556137820646,60.6779939756,167.626996134,17.950502066,
2019-04-02,4879.87782845,163.961741819,1.0081672952,0.0,0.351499202898,0.0854671505194,0.584279297229,76.1932596939,236.132604685,19.7897825799,
